path,label,class,group,split,fold
cashew_leaf_dataset_raw/anthracnose/anthracnose112__jpg.rf.4a1391d05fc3578fb8744f08423fefd9.jpg,0,anthracnose,0b2862b7d220,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose1187__jpg.rf.a7f709172656531227f394760f5be9ab.jpg,0,anthracnose,8346d15c9b2a,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose1595__jpg.rf.b9139185db291b71a335421b723a6a52.jpg,0,anthracnose,daf0436af66b,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose385__jpg.rf.33d4c8d7c77732dc094b8e92734dd7be.jpg,0,anthracnose,107d048a8d68,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose173__jpg.rf.50a501d59022526ec6eedcc1ba533302.jpg,0,anthracnose,f02808afc425,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose850__jpg.rf.6c15034260b111e311c65d498a3c0b0a.jpg,0,anthracnose,1ab204d50ed0,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose1195__jpg.rf.0d4e1bd0527232bc5f71e00520f1ac34.jpg,0,anthracnose,33f0fbe2e27b,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose1132__jpg.rf.ae6a2b717acbb35305a64a5419b5819b.jpg,0,anthracnose,9b37909042a5,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose1568__jpg.rf.7134a87f9ac96616d6ef96a40c9f51fe.jpg,0,anthracnose,3f47606ab6b8,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose1165__jpg.rf.92b334eed9c41b0ed44adb2d2df3949c.jpg,0,anthracnose,0e3e248427b9,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose1354__jpg.rf.f1b6dab2be2d8d4b4d50cd0f3f777b3e.jpg,0,anthracnose,20ba9ffadfc2,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose1712__jpg.rf.1ce53433f4e6efc57ac292036a7d2246.jpg,0,anthracnose,491ad72d7dbc,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose560__jpg.rf.827ab9059e19fba1adffe93ab2253914.jpg,0,anthracnose,74f6ac62f089,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose1103__jpg.rf.5a50d5226d4919c11ce33303dc8556af.jpg,0,anthracnose,2988d2c37e42,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose404__jpg.rf.a0e8ae13c22152ac51c9e1714e3599c9.jpg,0,anthracnose,b06a4d2ea7a2,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose718__jpg.rf.22184013e9403d016a6e78b090d76426.jpg,0,anthracnose,981f2774a9c4,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose1633__jpg.rf.a5973454dcd8bdb1f3e6cf47ef87f134.jpg,0,anthracnose,eb04b8a2b1be,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose429__jpg.rf.61853bdb2c026c02c4f7bf0c87fb7e00.jpg,0,anthracnose,e060fb71e274,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose1602__jpg.rf.fb0178a88978f420dfaf8f08474f9a01.jpg,0,anthracnose,4f69f9cf794c,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose1687__jpg.rf.4014f91b4a6f701ecdd8e7c19688b9fd.jpg,0,anthracnose,bd5ea3b11ea4,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose1689__jpg.rf.27a4d3897f3e1b499debbc2f24e355c2.jpg,0,anthracnose,abad56d54c7a,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose129__jpg.rf.391848106de126f3425c1a2b6f402b2b.jpg,0,anthracnose,3fea184eba99,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose955__jpg.rf.429839be8de1b6be0e2da55aeb45bb88.jpg,0,anthracnose,b237c913026a,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose586__jpg.rf.9f405fbe3ed755920b442fdf0c7d72b6.jpg,0,anthracnose,3a17ee5e88a9,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose730__jpg.rf.7b7ffc2ee1e37ae6735afaf25016c509.jpg,0,anthracnose,831f4f7f875c,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose784__jpg.rf.3bb29bce430eff9e7f518bbaa807417e.jpg,0,anthracnose,0448e599cacf,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose264__jpg.rf.4b8a1ffbb45b9c43c30d109174927edc.jpg,0,anthracnose,695fc7088f8f,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose1561__jpg.rf.5f0dd5d82d1a2c3c7f3511fad95a3267.jpg,0,anthracnose,3557044819e9,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose763__jpg.rf.370a6cf484096173da17f26d9d94f07f.jpg,0,anthracnose,0825cd5fd304,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose1259__jpg.rf.b2f768f5cd169084aba4519f3626a987.jpg,0,anthracnose,4d68c64cd23a,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose1581__jpg.rf.dab990826b0e19113823ff0c48a1395f.jpg,0,anthracnose,c43f9b045ba0,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose315__jpg.rf.8200195b7ca1bb73c7ade0f5848ed992.jpg,0,anthracnose,7bb7cc3ff975,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose647__jpg.rf.d7e3c388ec46092b611328482b6e62e2.jpg,0,anthracnose,2cb36924a3d2,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose664__jpg.rf.387bc91fb803f7b9a8b86dfb54c103a3.jpg,0,anthracnose,16a6d7edc79d,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose357__jpg.rf.f44032181da2610748ee8c2d8225c1b3.jpg,0,anthracnose,e018d29a5856,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose359__jpg.rf.72ec1c9273bac2e319fa59c71d358e27.jpg,0,anthracnose,c4fd413e8638,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose1169__jpg.rf.0bfe2345f53d6afdc76d8600ddd9ebb8.jpg,0,anthracnose,638ab5705044,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose525__jpg.rf.17b6d7ce7098dfae9c0a629f1c909946.jpg,0,anthracnose,19336fbf4e30,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose993__jpg.rf.cacf960fb4cd47427d1a709c49fe8038.jpg,0,anthracnose,598b7356deae,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose1086__jpg.rf.090908ce4f346eb4a6575e63a8c64cb5.jpg,0,anthracnose,3cd62ed1ba1b,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose1061__jpg.rf.baa86b343d5bcc15e48d13b281c21ba9.jpg,0,anthracnose,25655bea628f,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose633__jpg.rf.48ac397c865b26f9fbdc1d017ab490b0.jpg,0,anthracnose,b4656f1b19d7,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose174__jpg.rf.ffaef573db149389ddd602a916e0fed8.jpg,0,anthracnose,9a4d6c1cfceb,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose1299__jpg.rf.12679f4e4a52f6ec01e41b8eefcba843.jpg,0,anthracnose,c2c4dc76dace,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose102__jpg.rf.87b18ed41017e66c621a5f18e03204f1.jpg,0,anthracnose,1f04eef7b9ad,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose1478__jpg.rf.237b4cd1d8936b417b0b626d56ab5df2.jpg,0,anthracnose,bf18ac322a61,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose1342__jpg.rf.7628f054f525589b046910f0c6410e33.jpg,0,anthracnose,56a740f34d19,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose721__jpg.rf.4717ed34252a786ed888e4968d84db05.jpg,0,anthracnose,101b62976307,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose289__jpg.rf.8dc1058698a2499bf8d32a81385b4289.jpg,0,anthracnose,dead91a74880,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose1008__jpg.rf.91626341ab34038633d5002eaa98059f.jpg,0,anthracnose,6b9fa1e8053b,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose958__jpg.rf.11804dd5215f5f3489f392e1fddf159b.jpg,0,anthracnose,5c9e132071ce,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose1412__jpg.rf.e7d5d3917f67ce7a823e12b55b80e4a0.jpg,0,anthracnose,99dd2c0edd92,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose723__jpg.rf.9bd3144cf12552a31e1e8e66cee3d268.jpg,0,anthracnose,2f0605d0b463,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose1057__jpg.rf.17907f30f497293dfa725dfd8b0277df.jpg,0,anthracnose,b83b9dfde857,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose1144__jpg.rf.5adccc16af266d97b8b3af50aa2d7013.jpg,0,anthracnose,f122947b516d,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose959__jpg.rf.fd36acfe6d98f50fb21bcd0148800de3.jpg,0,anthracnose,e50ecffb437f,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose1457__jpg.rf.4a5284f59b9add664a666f8c622c2659.jpg,0,anthracnose,34d13cf948a6,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose90__jpg.rf.b41e835207658224089e4e628f1a2d7d.jpg,0,anthracnose,d3e70fde80cd,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose86__jpg.rf.61868608fc39981169293c08484b27ec.jpg,0,anthracnose,5104fae9a9b6,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose1696__jpg.rf.2241fe5753fd36b3a93b9b59859a222f.jpg,0,anthracnose,36b46fb56031,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose1631__jpg.rf.defee3dc905f561fe7eb8f055312d081.jpg,0,anthracnose,f285a9cb0bf8,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose1705__jpg.rf.fa0f8d555e612ff3bcca5ea96ac20d66.jpg,0,anthracnose,7eb5f345393f,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose31__jpg.rf.aa9fcb8330d29e935ea43392b9e99a48.jpg,0,anthracnose,3688007cb7b1,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose1277__jpg.rf.409a1beba5d3aa1b46cc98eff60277a8.jpg,0,anthracnose,0aa1f9435983,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose417__jpg.rf.c978ffd809a230fab8fa4edb4588cf05.jpg,0,anthracnose,a43bedff2b1a,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose579__jpg.rf.215d053c5135c798fb1327171ff938b5.jpg,0,anthracnose,1191c654316b,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose1054__jpg.rf.5fc021983d3089f29b63461385b24b37.jpg,0,anthracnose,5f56c9614f8b,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose1635__jpg.rf.6c47a8e8cc77aa5fb481b9be29872e94.jpg,0,anthracnose,c4dbbc39a0ce,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose282__jpg.rf.4ff5e32461ad8c991731b20e72ac7764.jpg,0,anthracnose,5dcc6d667b88,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose1232__jpg.rf.7eb20e146229d87e7c852abb78ca1037.jpg,0,anthracnose,9aca53077b4c,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose545__jpg.rf.3e2a3eb2404c19382a3077096b246ec8.jpg,0,anthracnose,994766420331,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose305__jpg.rf.7ea540c5b7a4932ddfb338e6435562c7.jpg,0,anthracnose,b81208280dc8,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose153__jpg.rf.42f1229949c287659d16563884acbaf4.jpg,0,anthracnose,297d82811ea6,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose1571__jpg.rf.48ab64e1dd07b673d8b7bf8646dfc93f.jpg,0,anthracnose,da85261b931e,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose1505__jpg.rf.4e5323ba8baf24ed6ecc7d16fcbd3724.jpg,0,anthracnose,832c46dc4c42,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose1059__jpg.rf.04255348f36de939b1af55757c9ad274.jpg,0,anthracnose,c9b5ebbda96b,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose610__jpg.rf.a861f7bb1dab8a4ecbd24779c2eac4f8.jpg,0,anthracnose,72403940df8c,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose1487__jpg.rf.1577f4ef172cedaacde6bd8645401fba.jpg,0,anthracnose,b6f575b846da,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose1615__jpg.rf.1bcebf122c3dfa727926fa2bd183963e.jpg,0,anthracnose,e43d3a2c75b9,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose1588__jpg.rf.6b04f1f089a49bb4da754c275feb2798.jpg,0,anthracnose,5803fa65a640,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose448__jpg.rf.1b70f5a5e55368c9936782eeb93f4854.jpg,0,anthracnose,9d0a37f13d70,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose683__jpg.rf.06a51d783dfd8427bf5cbd34c48a3d99.jpg,0,anthracnose,fa2a8339c406,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose1107__jpg.rf.73094def8caa32abfb40489dcc97315d.jpg,0,anthracnose,fd21cc0025de,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose1613__jpg.rf.7060f63bdfbd481c19a2780478ab5c9b.jpg,0,anthracnose,7635d6daf733,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose5__jpg.rf.0054ddfc5e4dca43cbdb2f2139e0861a.jpg,0,anthracnose,28bf427ed66b,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose1335__jpg.rf.81b1d79ea1e16cf6e7252ac0dba33d32.jpg,0,anthracnose,cbf5491f6ad3,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose1433__jpg.rf.64d4cb5e6eb1c50b6d904ec1ab619507.jpg,0,anthracnose,64d52c7ade68,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose1311__jpg.rf.eff4328a20ef990f6a5b5b2d4d16465e.jpg,0,anthracnose,888b0b2a6907,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose793__jpg.rf.f8000a473be6f38becbd9e6cb52fae67.jpg,0,anthracnose,327f5f298647,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose1045__jpg.rf.3e885a3571d96252e6388c089857c54f.jpg,0,anthracnose,ec1664793cd4,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose1040__jpg.rf.5fb422fcf256136f53ef516d8e6fc8bb.jpg,0,anthracnose,1f503c348fbc,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose1667__jpg.rf.954250f19879ae9b834fa1cec697c7e0.jpg,0,anthracnose,74f0704c9fc9,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose39__jpg.rf.b58cbdefcdd677e1e279645f459583c4.jpg,0,anthracnose,3033acd2f260,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose1139__jpg.rf.9d4a37818894268fade927efd1b1a610.jpg,0,anthracnose,79f94c2732d9,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose1438__jpg.rf.7321d2c15b15b1cb529259d041592881.jpg,0,anthracnose,1b9161b0b674,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose740__jpg.rf.bb396c802b9d33105fe0ad2ae8644e39.jpg,0,anthracnose,d5e69c8a5d5f,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose111__jpg.rf.0584849bfe1ffc23931fd9eb41c6e821.jpg,0,anthracnose,f126c42038da,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose905__jpg.rf.57b37b51e718c310eae03b39b02fe92e.jpg,0,anthracnose,8cc68b17fd8b,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose1164__jpg.rf.f1f9b3a8c3e52ea199f06353266afc3a.jpg,0,anthracnose,33cb25a8d3fd,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose1025__jpg.rf.56931084c34510278a6b9b62defe6fd9.jpg,0,anthracnose,35484bd7e6f0,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose42__jpg.rf.5caf0b4b47f050f72f6f4acca88edce4.jpg,0,anthracnose,325c007deae8,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose310__jpg.rf.822b3007ed919991324f3653b0764794.jpg,0,anthracnose,febf8deb88e4,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose279__jpg.rf.023a9239f431972b97cedd265b0f5075.jpg,0,anthracnose,50e64e59c4ee,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose16__jpg.rf.22493e81d2574d18b9b8e590fd12b66c.jpg,0,anthracnose,06b0bfaf872e,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose423__jpg.rf.388eee29d9f0194fed0be9a0d7061719.jpg,0,anthracnose,54945918d7ea,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose670__jpg.rf.9fb106c0a1ef36b151129f084390f3f1.jpg,0,anthracnose,fe458fe0d045,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose31__jpg.rf.c09c63d2876ec06bf424f551eb82b0f2.jpg,0,anthracnose,72f9baeb5899,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose879__jpg.rf.135e58d2e096d531927b34e474b6ac6d.jpg,0,anthracnose,f802f1255e4a,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose46__jpg.rf.6071cb31febc6ee3b3ec83ddb3a19987.jpg,0,anthracnose,da5faa056da2,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose1461__jpg.rf.ec5141b522024e8161bd75412b44426f.jpg,0,anthracnose,4807bf40a0a3,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose104__jpg.rf.5e9f12c40dcf7d500fc0a2910a1bc17b.jpg,0,anthracnose,d3674ca69c75,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose818__jpg.rf.7fee2565b04e4a3355b25fc9c0c68a5d.jpg,0,anthracnose,193b3855edce,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose1346__jpg.rf.460d43dfb0aacfdaa3b07d16dbdda0de.jpg,0,anthracnose,093f13f946f6,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose1106__jpg.rf.a9291631b9b59667a12461bf5b76a062.jpg,0,anthracnose,9e3944faf956,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose1098__jpg.rf.462467501dc642ca202c9c2dced268f7.jpg,0,anthracnose,942cc7ee15dd,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose304__jpg.rf.428d3df4cf7f85d5b95f82481a9bf044.jpg,0,anthracnose,b49d90cd5c93,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose1226__jpg.rf.c16ce6aa9af1dc6ad18a0883455695df.jpg,0,anthracnose,41815d931c8f,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose797__jpg.rf.650f31dca0281650beeed3aba0f49c2a.jpg,0,anthracnose,5c065e310541,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose741__jpg.rf.ab3057a3eeccfb502379fe4f0a0ad86b.jpg,0,anthracnose,3ded89304801,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose1613__jpg.rf.0d10ed4d4b33341712c3397faa57b67d.jpg,0,anthracnose,4ae6f7dfccd1,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose1126__jpg.rf.b3113b3f3daab6b7934b4cac4ba83959.jpg,0,anthracnose,5a01b38a41d4,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose449__jpg.rf.6a696cae1083a756ae20c2a0b11bcbc3.jpg,0,anthracnose,14318b940449,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose751__jpg.rf.236ca609983bd40b28ab6e2379cdbf89.jpg,0,anthracnose,00b914e6def0,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose1568__jpg.rf.3f6932d39ecc71ca510c7d8e9f75d67b.jpg,0,anthracnose,7164900cf6de,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose276__jpg.rf.d703ec67452c11457ead62812bc2f5fb.jpg,0,anthracnose,1c9b5119b528,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose902__jpg.rf.1eec17ab276fc75026f1008470e2c337.jpg,0,anthracnose,ca08de1307ab,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose832__jpg.rf.8521c837c3c500322094828af64a4e8b.jpg,0,anthracnose,9be1b6cf3601,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose1199__jpg.rf.5d4515dd0368a1d02be674826fde00fd.jpg,0,anthracnose,ca3ec53d703f,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose1661__jpg.rf.bbd4dccfc8c329e9dd7d274647d312da.jpg,0,anthracnose,99bef3b2abbb,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose207__jpg.rf.a2dbcd81d85f7b479d63f2e9cdb69ff0.jpg,0,anthracnose,f8e23ea22eeb,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose1135__jpg.rf.0d5397d33ff73c98745b37720a5c2662.jpg,0,anthracnose,b9bddfce5ed9,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose743__jpg.rf.3ffdfa85a3492bff428b9cfd6d02bd34.jpg,0,anthracnose,3ba02adc6ee1,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose846__jpg.rf.0c3cbd48e06571aa0a24563098f4414e.jpg,0,anthracnose,83d8b359eab1,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose7__jpg.rf.cc78d3bc8756749a7bc02cf4584293fb.jpg,0,anthracnose,035a3771b257,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose46__jpg.rf.b6088d64c1d96d1cefbc1581ec49a84a.jpg,0,anthracnose,ba78c2fcf1b7,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose754__jpg.rf.2201dfdca551643851b67023e04f4544.jpg,0,anthracnose,8407a5603fe7,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose1164__jpg.rf.3912cf7f16ddcacf66598f5b7eb19eeb.jpg,0,anthracnose,23c613996d16,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose1265__jpg.rf.f6545a497162a45015dbdd345689a689.jpg,0,anthracnose,606c4d687b8e,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose524__jpg.rf.e177b22d9d0c0b1ef226e69778df2466.jpg,0,anthracnose,da85261b931e,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose562__jpg.rf.5a48de652ea680f77df13556900b3373.jpg,0,anthracnose,11446e86cf3e,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose235__jpg.rf.2033fd574681b04c1eb0e03e0b667bca.jpg,0,anthracnose,d0d858928e77,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose1058__jpg.rf.733b8ea09cce35ce850cd6d9087d9f94.jpg,0,anthracnose,662e36f2b671,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose1417__jpg.rf.17d800a3a2d34aefbdc8bcc2084ba74a.jpg,0,anthracnose,dacdbe7f36ae,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose355__jpg.rf.327065876cdadab228789bc18af3b0c0.jpg,0,anthracnose,3aa4cf54f43c,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose1176__jpg.rf.3cbaadf11f78772e5083281abcbc61bb.jpg,0,anthracnose,d82aa008bfb6,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose844__jpg.rf.e09c328e8dd660d25ec627f77b15c739.jpg,0,anthracnose,c63157995f50,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose1478__jpg.rf.0325400dd0b1c33b1145ec3f6b37976d.jpg,0,anthracnose,6b7eb28c124d,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose708__jpg.rf.27eabbaf9ef3b85363286a83605a2b23.jpg,0,anthracnose,187403b0b515,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose128__jpg.rf.37b2e1e2b23b2dccce731a7e1f27238a.jpg,0,anthracnose,0795308c7986,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose575__jpg.rf.ac557206cac8eae081233f00d30cabea.jpg,0,anthracnose,d9cb998230f7,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose685__jpg.rf.49fce7e4aa47ceb60107b315fd447a43.jpg,0,anthracnose,46a9ab736c83,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose350__jpg.rf.8125691482205d954e83512e5a57259f.jpg,0,anthracnose,79c8980cf943,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose1309__jpg.rf.ea73eb2e242e04a1d99652c4e4ab50a7.jpg,0,anthracnose,24646ed57d30,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose913__jpg.rf.40f14436cea9974ff923361d0f193e01.jpg,0,anthracnose,4cdf3aab8b72,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose1098__jpg.rf.aeafff93b461b5bdba3775346d881439.jpg,0,anthracnose,2c6230817a19,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose550__jpg.rf.e915722314593cbd9b8fc09dc1338621.jpg,0,anthracnose,06edc6a63b6f,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose15__jpg.rf.c905545b74e7c0494f624bd37a8afd10.jpg,0,anthracnose,6c7552f320d2,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose194__jpg.rf.a5674fd2550eb5c5c4f3f434138909f5.jpg,0,anthracnose,5f2ce62c99cd,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose83__jpg.rf.254f2c0dc339453d8717f6f4eae1421d.jpg,0,anthracnose,e118a3557cd3,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose314__jpg.rf.a9b79e71aa7f704157ce454f746af467.jpg,0,anthracnose,b7d1f53e9867,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose894__jpg.rf.506c10add22104487292f3c19d5f3418.jpg,0,anthracnose,32ab149c5bd3,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose1138__jpg.rf.a5e35e132fd473a4b9dbf7b03b8449ed.jpg,0,anthracnose,41cbc66496f3,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose439__jpg.rf.1c90d817dde5e599936166ed482dd71b.jpg,0,anthracnose,22b014afcde2,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose453__jpg.rf.d042e36661fba40b092a113e551b17c2.jpg,0,anthracnose,c7293d11601a,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose1680__jpg.rf.ed2247a10402636e84dbfbfc2dbfcf9d.jpg,0,anthracnose,e921ae943e8e,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose371__jpg.rf.b51f4a5b52d610064084da5a6dc04acd.jpg,0,anthracnose,556126b3f27a,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose370__jpg.rf.f77d56bbcc2c08486c212f3d48291d7b.jpg,0,anthracnose,9e20af966265,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose1043__jpg.rf.32b9bf470fd1e4fdaf0ecbacde371ec9.jpg,0,anthracnose,9d12a888fb1a,train,4
cashew_leaf_dataset_raw/anthracnose/anthracnose157__jpg.rf.d12c705c17cb236c0cf2a3a9c4947b2b.jpg,0,anthracnose,baff52b4ccfc,train,4
